https://sfbay.craigslist.org/sfc/apa/d/san-francisco-soma-1043minnamission-d/7132646468.html|3595|Soma/1043Minna&Mission/W/D in unit/Bart/Muni/Available Now!|SOMA / south beach|2|1|851|2020-05-31|7132646468|2020-05-29T15:44:33-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-inner-sunset-thaveirving/7132676036.html|3195|Inner sunset/1290 20thAve.&Irving/W/D in unit/Available Now!!|inner sunset / UCSF|1|1|547|2020-05-31|7132676036|2020-05-29T16:43:02-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-upper-pac-heights-2br-apt/7132657141.html|3950|Upper Pac Heights, 2BR apt|pacific heights|2|1|900||7132657141|2020-05-29T16:04:46-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pacheights2br1ba-flat/7125097416.html|4300|PacHeights,2BR,1BA flat, Lafayette Pk , Fillmore|pacific heights|2|1|900|2020-05-29|7125097416|2020-05-16T07:41:33-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2br-2ba-condo-guaranteed/7132650942.html|4800|2BR/2BA CONDO GUARANTEED NO RENT INCREASE 3 YEARS|Telegraph Landing, North Waterfront, San Francisco|2|2|1112|2020-06-01|7132650942|2020-05-29T15:53:15-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-cozy-edwardian-apartment/7131438669.html|3495|Cozy Edwardian Apartment 1 Bedroom|nob hill|1|1|0|2020-05-30|7131438669|2020-05-27T14:30:16-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-apt-formal/7130142905.html|4950|Spacious Apt. formal dinning-room, Sunroom, Garage|cole valley / ashbury hts|1|1|1300|2020-05-26|7130142905|2020-05-25T10:37:26-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-nopa-midcity/7124193496.html|6750|NOPA MIDCITY COMTEMPORARY*PERSONALIZED 3 UNIT BLDG * SUNNY PARK VIEWS|alamo square / nopa|3|2|1550||7124193496|2020-05-14T13:32:26-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-quiet-private-room-in-2br/7132685871.html|1500|Quiet Private Room in 2br/1ba Apartment near 9th and Folsom|SOMA / south beach|2|1|1000|2020-05-29|7132685871|2020-05-29T17:03:25-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-reduced-monthly-rates/7132699074.html|3032|Reduced Monthly Rates, Monthly Savings, & up to 8 weeks FREE|SOMA / south beach|0|2|866|2020-05-29|7132699074|2020-05-29T17:33:38-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-sharp-mission/7132679045.html|3290|Furnished Sharp Mission Dolores 1BR w/ W/D, walk to Muni, BART, Park (|Mission Dolores|1|1|6300|2020-06-15|7132679045|2020-05-29T16:49:22-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-garden-studio/7130908510.html|1825|Furnished garden studio available June 1 to September 7|inner sunset / UCSF|0|1|500|2020-06-01|7130908510|2020-05-26T16:16:04-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-mission-dolores-235/7132681731.html|4195|Mission Dolores/235 Church&Market/Muni/W/D in unit/Available Now!!|mission district|1|1|0|2020-05-31|7132681731|2020-05-29T16:54:53-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-best-spirited-mid-city/7126648176.html|6750|BEST SPIRITED MID CITY CONTEMPORARY+Nr PARK+BIG SUNNY VIEWS|downtown / civic / van ness|3|2|1550|2020-05-23|7126648176|2020-05-19T00:05:29-0700
https://sfbay.craigslist.org/sfc/apa/d/1-month-free-rent-gorgeous-3br2ba-home/7132630087.html|4895|1 month FREE RENT! Gorgeous 3BR2BA home by Union Square!|nob hill|3|2|0|2020-05-29|7132630087|2020-05-29T15:13:24-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-heart-of-south-beach/7132689211.html|2500|Heart of South Beach|SOMA / south beach|1|1|783||7132689211|2020-05-29T17:10:56-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-2br-2ba-top/7132645617.html|3950|Spacious 2br/2ba, Top Floor Condo  w/Parking, Laundry, Pets Welcome|hayes valley|2|2|0|2020-05-29|7132645617|2020-05-29T15:42:57-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pet-park-leed-silver/7132693526.html|3611|Pet Park, LEED Silver Certification, 1 month free|downtown / civic / van ness|2|2|895|2020-06-18|7132693526|2020-05-29T17:20:51-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-huge-light-filled-2/7124370119.html|3995|HUGE, light-filled 2 bedroom, with laundry in unit! Fully Remodeled!|bernal heights|2|1|850|2020-05-15|7124370119|2020-05-14T19:46:13-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sutter-presidio-0-deposit/7132686414.html|4495|Sutter & Presidio/$0 Deposit Special!Flex Leases!ONE MONTH FREE!|laurel hts / presidio|2|2|0|2020-05-29|7132686414|2020-05-29T17:04:34-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-charming-1bd-in-the/7132680806.html|3235|Charming 1bd in the Presidio- Take A Virtual Tour Today!|laurel hts / presidio|1|1|560|2020-05-29|7132680806|2020-05-29T16:53:02-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-virtual-tour-one-br-large/7125153811.html|3350|Virtual Tour. One BR + Large Den as 2nd BR. Walk to Montgomery BART|financial district|2|1|800|2020-05-25|7125153811|2020-05-16T09:07:57-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-this-large-floor-plan-is/7132637757.html|4980|This Large Floor Plan Is One Of Our Favorites! Tour Today|SOMA / south beach|2|2|1214|2020-05-29|7132637757|2020-05-29T15:27:39-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-inner-sunset-thaveirving/7132677116.html|3095|Inner sunset/1290 20thAve.&Irving/Remodeled/Available Now!!|inner sunset / UCSF|1|1|558|2020-05-31|7132677116|2020-05-29T16:45:18-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-corner-unit-with-amazing/7132696445.html|5899|Corner Unit with Amazing Views!| 2 Months Free! | Open Sat & Sun|SOMA / south beach|2|2|1174||7132696445|2020-05-29T17:27:40-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-mission-flat-2-3-bedrooms/7128155167.html|3895|Mission Flat 2-3 Bedrooms 2 blocks from BART 1 Free Month|mission district|3|1|0||7128155167|2020-05-21T13:51:44-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bike-to-work-from-this/7125827067.html|6750|BIKE TO WORK from this MID CITY COMTEMPORARY*BEST EAST-WEST BIKE PATH|alamo square / nopa|3|0|1550|2020-05-18|7125827067|2020-05-17T13:17:45-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-up-to-4-weeks-free-rent/7132687497.html|4423|Up to 4 weeks free rent! Virtual Tour offered!|potrero hill|2|2|837|2020-05-29|7132687497|2020-05-29T17:07:01-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1370-taylor-street/7132639699.html|6400|1370 Taylor Street| Furnished 2BR Apartment | Nob Hill|nob hill|2|1|0||7132639699|2020-05-29T15:31:17-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-20th-ave-irving-0-move-in/7132696384.html|3295|20th Ave & Irving/$0 Move In Special!Flex Leases/ONE MONTH FREE!|sunset / parkside|1|1|0|2020-05-29|7132696384|2020-05-29T17:27:31-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-4th-floor-home-move-in/7130717144.html|4012|4th Floor Home Move-in Ready! Three Weeks Free! Walk In Closets!|bayview|2|2|1667|2020-05-26|7130717144|2020-05-26T11:14:38-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-awesome-affordable-luxury/7130715506.html|3639|Awesome Affordable Luxury! Spacious 1BD 1BA Dream Home !!|bayview|1|1|1133||7130715506|2020-05-26T11:12:23-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-one-mission-bay-luxury-1/7132634370.html|4150|One Mission Bay luxury 1 bedroom|SOMA / south beach|1|1|833||7132634370|2020-05-29T15:21:26-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-free-indoor/7128247614.html|3500|Top floor, Free  indoor parking, Water, garbage paid. Call or text|downtown / civic / van ness|2|1.5|1200||7128247614|2020-05-21T16:43:52-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-co-living-in-hot-bernal/7132685229.html|6995|CO LIVING IN HOT BERNAL HEIGHTS - COMING SOON!!! COMPLETELY REMODELED|bernal heights|5|4|0|2020-06-01|7132685229|2020-05-29T17:02:05-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-7th-floor-unique-floor/7130717846.html|4122|7th Floor Unique Floor Plan! Corner Unit! Walk in Closets!|bayview|2|2|1592||7130717846|2020-05-26T11:15:39-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-check-out-this-pristine/7131164138.html|3200|Check Out This Pristine, Spacious and Affordable 2 BR Apt. Now!|inner richmond|2|1|900||7131164138|2020-05-27T07:56:58-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-get-your-8-weeks-free-now/7132692832.html|2786|GET YOUR 8 WEEKS FREE NOW! CALL NOW|financial district|0|1|437|2020-06-04|7132692832|2020-05-29T17:19:16-0700
https://sfbay.craigslist.org/sfc/apa/d/santa-barbara-want-change-live-in-santa/7132687569.html|1900|WANT A CHANGE? LIVE IN SANTA BARBARA, CALIFORNIA!|Eastside, Santa Barbara|1|1|1000|2020-07-15|7132687569|2020-05-29T17:07:14-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-625-powell-st-spacious/7123636970.html|2495|625 Powell St. Spacious 1BR/1BA Renovated Unit!|nob hill|1|1|0|2020-05-13|7123636970|2020-05-13T13:54:09-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-flat-near/7128547635.html|6900|Top Floor Flat Near Presidio - Views GG Bridge, Palace & SF Bay|marina / cow hollow|3|1.5|1950||7128547635|2020-05-22T09:30:00-0700
https://sfbay.craigslist.org/sfc/apa/d/3br-updated-home-near-sfsu-ccsf-public/7132646883.html|4100|3br - Updated home near SFSU/CCSF/Public Transport/Shopping|ingleside / SFSU / CCSF|3|2|1135||7132646883|2020-05-29T15:45:20-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-2-bedroom-mid/7129840237.html|3795|Updated 2 Bedroom Mid-Century Apt with Parking in Noe Valley|noe valley|2|1|0|2020-07-01|7129840237|2020-05-24T16:39:54-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-3-weeks-free-6th-floor/7130715058.html|3961|3 Weeks Free - 6th Floor! Immediate Move-Ins! Virtual Tour Ready!!|Bayview|2|2|1495||7130715058|2020-05-26T11:11:48-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-fully-renovated-live-work/7130714999.html|3800|Fully Renovated Live/Work Lofts|mission district|1|1|1100||7130714999|2020-05-26T11:11:44-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-junior-one/7132694839.html|2895|Beautiful Junior One Bedroom with Condo Level Finishes|marina / cow hollow|1|1|0|2020-06-08|7132694839|2020-05-29T17:23:55-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-bright-2-bed-2/7128536193.html|4700|Spacious & Bright 2 Bed, 2 Bath - Swimming Pool, Large Gym!|SOMA / south beach|2|2|1197|2020-05-22|7128536193|2020-05-22T09:14:43-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-city-outside-tranquility/7132674457.html|3825|City Outside. Tranquility Inside. Bran New Luxury Community!|hayes valley|1|1|621|2020-05-29|7132674457|2020-05-29T16:39:38-0700
https://sfbay.craigslist.org/sfc/apa/d/alameda-large-3br-2ba-waterfront/7132653828.html|4375|Large 3BR/2BA - Waterfront Community - Alameda - Full Upgrades|bernal heights|3|2|1170|2020-06-12|7132653828|2020-05-29T15:58:46-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lower-pac-heights/7132645928.html|2695|Lower Pac Heights/1520Gough/Newly remodled/Available Now!!|lower pac hts|1|1|0|2020-05-31|7132645928|2020-05-29T15:43:33-0700
https://sfbay.craigslist.org/sfc/apa/d/fairfield-our-2-bedroom-is-ready-for/7132650266.html|1850|Our 2 Bedroom Is Ready For You! - Verdant at Green Valley|downtown / civic / van ness|0|2|1191||7132650266|2020-05-29T15:51:57-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-clement-park-presidio-usf/7132667285.html|4900|Clement/Park Presidio/USF/SFSU/Inner Richmond|inner richmond|4|2|0|2020-06-01|7132667285|2020-05-29T16:25:07-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-russian-hill-studio-with/7132690122.html|2695|Russian Hill Studio with Amazing Views available June 1st|russian hill|0|1|0|2020-05-29|7132690122|2020-05-29T17:12:56-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-brand-new-3-bed-2-bath/7123578612.html|3860|Brand New 3 bed/2 bath near CCSF|ingleside / SFSU / CCSF|3|2|0|2020-05-30|7123578612|2020-05-13T12:24:50-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-virtual-tour-our-move-in/7132697963.html|4739|Virtual Tour Our Move-In Ready 3b/2b with W/D In Unit!|western addition|3|2|1130|2020-05-29|7132697963|2020-05-29T17:31:09-0700
https://sfbay.craigslist.org/sfc/apa/d/gorgeously-remodeled-2br-in-nopa-near/7132694685.html|3695|Gorgeously Remodeled 2BR in NOPA near GG Park, Panhandle, and USF!|USF / panhandle|2|1|0|2020-05-29|7132694685|2020-05-29T17:23:32-0700
https://sfbay.craigslist.org/sfc/apa/d/newark-houses-for-rent-rent-to-own-for/7132647296.html|900|Houses for rent | Rent-To-Own for 2 bedrooms & 2 bathrooms||0|0|0||7132647296|2020-05-29T15:46:10-0700
https://sfbay.craigslist.org/sfc/apa/d/newark-houses-for-rent-rent-to-own-for/7132647509.html|900|Houses for rent | Rent-To-Own for 2 bedrooms & 2 bathrooms||0|0|0||7132647509|2020-05-29T15:46:35-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pacific-heights/7132652722.html|4695|Pacific Heights/1840Clay&Franklin/WD in unit/Available now!|pacific heights|2|1|0|2020-05-31|7132652722|2020-05-29T15:56:36-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-studio-mission-th-capp/7132680913.html|2795|Studio/Mission/3440 20th & Capp/Muni/Bart/W/D in unit/Available Now!!|mission district|0|1|0|2020-05-31|7132680913|2020-05-29T16:53:15-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-completely-updated-family/7132616254.html|0|Completely updated family Home in great location.|S Van Ness Ave, San Francisco, CA|4|4|3106||7132616254|2020-05-29T14:49:12-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-935-sutter-st-spacious/7123640435.html|2295|935 Sutter St. Spacious & Sunny Jr. 1BR unit w/ Dishwasher!|lower nob hill|1|1|0|2020-05-13|7123640435|2020-05-13T13:59:50-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-full-of-lights-large-3br/7127568316.html|3350|Full of lights large 3BR/ 2BA Apartment  w/ Parking, Garden, Upgraded|sunset / parkside|3|2|1200|2020-06-01|7127568316|2020-05-20T13:19:15-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-jordan-park-2-br-deck/7132660423.html|3995|Jordan Park, 2 br, deck, frplc, bench seats, walk-in, lndry, prk aval|laurel hts / presidio|2|1|0|2020-07-01|7132660423|2020-05-29T16:11:13-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-corner-2bed-2ba/7132671588.html|6420|Top Floor CORNER 2Bed/2BA w/ Wrap Around Terrace #560!! AMAZING APT!!!|hayes valley|2|2|1217|2020-06-02|7132671588|2020-05-29T16:33:44-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-studio-lower-nob-hill-676/7132653375.html|2595|Studio/Lower Nob Hill/676 Geary&Leavenworth/Remodeled/Available Now!|lower nob hill|0|1|0|2020-05-31|7132653375|2020-05-29T15:57:46-0700
https://sfbay.craigslist.org/sfc/apa/d/bright-2br-1ba-nob-hill-flat/7132688279.html|3300|BRIGHT 2BR/1BA NOB HILL FLAT|nob hill|2|1|0||7132688279|2020-05-29T17:08:48-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-cozy-apartment-two-bedroom/7131440062.html|3150|Cozy Apartment, Two Bedroom|russian hill|2|1|0||7131440062|2020-05-27T14:32:27-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-presidio-heights-victorian/7128489210.html|2490|Presidio Heights Victorian|pacific heights|0|1|0||7128489210|2020-05-22T08:08:29-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-one-month-free-on-this/7132691651.html|4045|One Month Free On This Beautiful One Bedroom!|SOMA / south beach|1|1|854|2020-05-29|7132691651|2020-05-29T17:16:26-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pacific-heights/7132654116.html|4295|Pacific Heights/1920Pacific&Gough/Remodeled/Available Now!!|pacific heights|1|1|708|2020-05-31|7132654116|2020-05-29T15:59:15-0700
https://sfbay.craigslist.org/sfc/apa/d/campbell-two-bedrooms-two-bathrooms/7132688656.html|1500|two bedrooms, two bathrooms duplex unit.|Campbell, CA|2|2|1018|2020-06-01|7132688656|2020-05-29T17:09:38-0700
https://sfbay.craigslist.org/sfc/apa/d/corte-madera-fabulous-bright-and-quite/7132635474.html|2580|Fabulous, Bright and Quite Apt in Great Location!|russian hill|1|1|0||7132635474|2020-05-29T15:23:20-0700
https://sfbay.craigslist.org/sfc/apa/d/daly-city-3-bd-1ba-brand-new-flooring/7132672999.html|1100|3 Bd | 1Ba- Brand New Flooring and Kitchen Appliances! $1100 Move-in!|, Daly City, CA|3|1|1600||7132672999|2020-05-29T16:36:38-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-fully-remodeled-head-to/7118059808.html|3500|Fully remodeled head to toe! balcony & parking - All new interior.|marina / cow hollow|1|1|800|2020-05-29|7118059808|2020-05-03T12:20:53-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sunny-furnished-bedroom/7128936300.html|1300|Sunny Furnished Bedroom, Utilities Included, Centrally Located|lower nob hill|1|1|154|2020-06-01|7128936300|2020-05-22T22:53:24-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-nice-modern-2br-with/7132665377.html|3595|Nice, Modern 2BR With Laundry in Unit|bernal heights|0|0|0||7132665377|2020-05-29T16:21:15-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1-month-free-on-540-high/7132672530.html|3650|1 MONTH FREE on #540!! High Flr w/ BALCONY!! BRIGHT Layout!!!|hayes valley|1|1|650|2020-05-28|7132672530|2020-05-29T16:35:38-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-br-2ba-41th-floor-views/7132645939.html|6995|BR/2BA 41th Floor VIEWS! Luxury! Balcony! Laundry & Parking!|SOMA / south beach|2|2|0|2020-05-29|7132645939|2020-05-29T15:43:35-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1-month-free-rent-if-you/7132686927.html|4981|1 month free rent if you act now! Virtual tour available!|SOMA / south beach|1|1.5|1187|2020-05-29|7132686927|2020-05-29T17:05:43-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bedroom-private-bathroom/7125755946.html|1999|Bedroom + Private Bathroom in 2 bed/2 bath in Luxury Building|SOMA / south beach|1|1|0||7125755946|2020-05-17T11:22:08-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-huge-studio-marina-3210/7132669806.html|3095|Huge Studio/Marina/3210 Gough&Bay/Fort Mason/Available Now!!|marina / cow hollow|0|1|0|2020-05-31|7132669806|2020-05-29T16:30:17-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-up-to-6-weeks-free-pet/7121398091.html|5211|Up to 6 Weeks Free! - Pet Friendly 2 Bed in Dogpatch w/Virtual Tours|potrero hill|2|2|886|2020-05-09|7121398091|2020-05-09T11:32:21-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-inner-sunset-thaveirving/7132669122.html|3095|Inner sunset/1290 20thAve.&Irving/Remodeled/Available Now!!|inner sunset / UCSF|1|1|0|2020-05-31|7132669122|2020-05-29T16:28:56-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beacon-corner-condo-very/7132672360.html|6395|Beacon Corner Condo - Very Bright! - $1000 off 1st Month! ~ J.Wavro|SOMA / south beach|3|2|0||7132672360|2020-05-29T16:35:16-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-show-sun-inner-mission/7124835452.html|2895|SHOW SUN 05/31 Inner Mission 1BR/1BA Parking Included,Shared Laundry|mission district|1|1|0||7124835452|2020-05-15T15:16:46-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-charming-edwardian/7131439259.html|3495|Charming Edwardian Apartment - 1 BD / 1 BA|russian hill|1|1|500|2020-05-28|7131439259|2020-05-27T14:31:08-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1010-hyde-st-spacious/7120945906.html|1895|1010 Hyde St. Spacious, Studio w/ Newly- Renovated Kitchen & Hardwood!|nob hill|0|1|0|2020-05-08|7120945906|2020-05-08T14:21:02-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-california-stockton-flex/7132694546.html|3595|California & Stockton/Flex Leases/$0 Deposit Special!ONE MONTH FREE!|nob hill|0|1|0|2020-05-29|7132694546|2020-05-29T17:23:15-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pacific-heights-1870/7132681549.html|4195|Pacific Heights/1870 Pacific&Gough/W/D in unit/Available Now!!|pacific heights|1|1|634|2020-05-31|7132681549|2020-05-29T16:54:28-0700
https://sfbay.craigslist.org/sfc/apa/d/santa-rosa-live-like-you-want-thats-our/7132670990.html|2046|Live Like You Want. That’s Our Anthem Here At Vineyard Gardens!|financial district|2|2|850||7132670990|2020-05-29T16:32:33-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-mid-city-contemporarypark/7126051759.html|6750|MID CITY CONTEMPORARY*PARK ACROSS  ST * SUNNY VIEWS* BIKE TO WORK|hayes valley|3|2|1550|2020-05-18|7126051759|2020-05-18T01:13:57-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-check-out-our-studios/7132680613.html|2699|Check out our Studios through Virtual and Self-guided Tours!|potrero hill|0|1|446|2020-05-29|7132680613|2020-05-29T16:52:39-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-corner/7132634983.html|4746|Top floor corner apartment apartment with amazing views and sun!|SOMA / south beach|2|2|1048|2020-06-08|7132634983|2020-05-29T15:22:30-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-pacific-heights/7131339760.html|3095|Updated PACIFIC HEIGHTS 1bdrm in Elegant Building|pacific heights|1|1|481|2020-05-27|7131339760|2020-05-27T12:00:45-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-or-best-offer-indoor/7128120186.html|275|Or Best Offer! Indoor Gated Garage|potrero hill|0|0|0||7128120186|2020-05-21T12:56:58-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2-bed-2-bath-parking/7124310227.html|3500|2 BED 2 BATH w/ PARKING, VAULTED ceilings STAINLESS APPLIANCES pets ok|excelsior / outer mission|2|2|1100|2020-05-31|7124310227|2020-05-14T17:04:02-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lone-mountain-one-bedroom/7131478426.html|2450|Lone Mountain One Bedroom|USF / panhandle|1|1|0|2020-05-27|7131478426|2020-05-27T15:40:07-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-studio-included/7132696825.html|1250|Studio included all.utilities$1250|inner sunset / UCSF|1|1|170|2020-05-30|7132696825|2020-05-29T17:28:32-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-3-bedroom-2-bath-huge/7132640683.html|5695|3 bedroom/2 bath HUGE apartment for rent. Available July 1, 2020!|alamo square / nopa|3|2|0|2020-07-01|7132640683|2020-05-29T15:33:10-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-high-rise-one-bedroom/7132669450.html|2899|High Rise One Bedroom Unit with A Great View of The City!|SOMA / south beach|1|1|0||7132669450|2020-05-29T16:29:37-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-flr-one-bdrm-hrwd/7123965172.html|2745|Top Flr One Bdrm-Hrwd Flrs-Deck W/View-Parking included|noe valley|1|1|0|2020-06-05|7123965172|2020-05-14T08:02:19-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-crisp-nob-hill/7132664316.html|3490|Furnished, Crisp Nob Hill 1BR w/ W/D + near Financial District (162)|Nob Hill|1|1|6000|2020-07-12|7132664316|2020-05-29T16:19:08-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-free-indoor/7124024415.html|3500|Top floor, free indoor parking, water and garbage paid, call or text|cole valley / ashbury hts|2|1.5|1200||7124024415|2020-05-14T09:28:41-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1007-sutter-st-spacious/7123618006.html|2195|1007 Sutter St. Spacious Studio w/ Huge Closets!! 2 Available!|lower nob hill|0|1|0|2020-05-13|7123618006|2020-05-13T13:24:59-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-new-micro-unit-in-nob-hill/7121111570.html|1875|New Micro Unit in Nob Hill|nob hill|0|1|265|2020-05-18|7121111570|2020-05-08T21:07:26-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1401-jones-street/7132643588.html|3600|1401 Jones Street | Furnished Studio Apartment | Nob Hill|nob hill|0|1|0||7132643588|2020-05-29T15:38:55-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-live-life-in-brand-new/7132682462.html|5500|Live Life in Brand New Luxury! 6 Weeks FREE!|hayes valley|2|2|830|2020-05-29|7132682462|2020-05-29T16:56:23-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-dazzling-views-rent/7132710608.html|2508|Dazzling views & Rent controlled!! $1500 move in Gift Card offer!|downtown / civic / van ness|0|1|450|2020-05-29|7132710608|2020-05-29T18:01:19-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-modern-1br-1ba-in/7126813757.html|3395|Modern 1BR/1BA in beautiful SOMA/Mission Bay - King St|SOMA / south beach|1|1|827||7126813757|2020-05-19T09:03:49-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-4th-floor-home-move-in/7130703746.html|4012|4th Floor Home Move-in Ready! Three Weeks Free! Walk In Closets!|bayview|2|2|1667||7130703746|2020-05-26T10:56:44-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-20th-ave-irving-0-move-in/7132698388.html|3195|20th Ave & Irving/$0 Move In Special!ONE MONTH FREE!Flexible Terms!|sunset / parkside|1|1|0|2020-05-29|7132698388|2020-05-29T17:32:04-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2-miles-from-somapark/7124338055.html|6750|2 MILES FROM SOMA*PARK VIEWS*3 CONDO BLDG* DESIRABLE MID CITY|SOMA / south beach|3|2|1550|2020-05-18|7124338055|2020-05-14T18:09:07-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-808-leavenworth-st/7123639009.html|1795|808 Leavenworth St. Spacious Studio w/ Breakfast Nook!!|lower nob hill|0|1|0|2020-05-13|7123639009|2020-05-13T13:57:22-0700
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-prime-nob-hill-edwardian/7124741518.html|3650|Prime Nob Hill Edwardian Remodel|nob hill|1|1|950|2020-06-14|7124741518|2020-05-15T12:46:00-0700
